id,status,_server_id,text,id_linha,span_label.responses,span_label.responses.users,span_label.responses.status,span_label.suggestion,span_label.suggestion.score,span_label.suggestion.agent
31cea1d9-db16-43ca-bef2-d5f96859589d,completed,4bbc16c2-d871-4db4-9e95-2584f34cea96,"Após atingir uma situação crítica de poluição – causada pelo despejo de esgoto e pela redução do volume de água - que resultou na morte de centenas de peixes, a lagoa do Porangabussu recebeu, nesta semana, uma atenção especial por parte do poder público",1926,"[array([{'end': 111, 'label': 'CAUSA', 'start': 48},
        {'end': 157, 'label': 'FENOMENO', 'start': 130}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 111, 'label': 'CAUSA', 'start': 48}
 {'end': 157, 'label': 'FENOMENO', 'start': 130}]",,
dea44907-a530-4da5-884b-f6253f4dbaf6,completed,e5e3319a-1de5-4444-8d30-7bbfaedfdf47,"Caminhão carregado de resina em soluçao inflamável tombou e causou o vazamento de 12.950 kg do mesmo. o vazamento atingiu o córrego não chegando ao rio santa. a resina é composta de soja e alcatrão que nao se mistura a água, facilitando a sua retirada.",2037,"[array([{'end': 57, 'label': 'FENOMENO', 'start': 51},
        {'end': 157, 'label': 'CONSEQUENCIA', 'start': 102}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 57, 'label': 'FENOMENO', 'start': 51}
 {'end': 157, 'label': 'CONSEQUENCIA', 'start': 102}]",,
df0ad4f1-eee8-456d-ab41-839e5e9bd064,completed,13795541-5112-41cf-8107-e3c5515e0a74,"O grande volume de precipitação ocorrido no dia 18 de junho na bacia dos Rios Mundaú, ocasionou enchentes em diversos municípios, dentre eles União dos Palmares, onde o Rio teve uma elevação do seu nível e atingiu o pátio da empresa SDI serviços Ltda.",1592,"[array([{'end': 84, 'label': 'CAUSA', 'start': 2},
        {'end': 105, 'label': 'FENOMENO', 'start': 96},
        {'end': 250, 'label': 'CONSEQUENCIA', 'start': 206}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 84, 'label': 'CAUSA', 'start': 2}
 {'end': 105, 'label': 'FENOMENO', 'start': 96}
 {'end': 250, 'label': 'CONSEQUENCIA', 'start': 206}]",,
3a353c71-14e3-4003-bde8-1b346a0cf22c,completed,6dfe02a3-2ec4-4ac9-9cc6-5e9aa85a4b3c,"Cerca de 2 mil peixes aparaceram mortos em um local próximo ao rio dos Sinos. O local fica a 2,5 km do arroio onde desemboca parte do esgoto da cidade. Uma mancha de óleo no local poderia ser resultado de um vazamento e a possível causa da mortandade.",1896,"[array([{'end': 217, 'label': 'FENOMENO', 'start': 208}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 217, 'label': 'FENOMENO', 'start': 208}]",,
e7c2d797-1ee2-45aa-b0e1-57842766ec9c,completed,3973e0ce-c10e-4178-8951-3fe8c4197dcc,"Cerca de 40 casas foram soterradas no Morro do Bumba, no bairro Cubano. Um grupo com 150 bombeiro trabalha desde o fim da noite de sobreviventes e vitimas. A área do deslizamento era de um aterro sanitário e as casas foram construídas sobre o aterro.",579,"[array([{'end': 34, 'label': 'CONSEQUENCIA', 'start': 0},
        {'end': 178, 'label': 'FENOMENO', 'start': 166}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 34, 'label': 'CONSEQUENCIA', 'start': 0}
 {'end': 178, 'label': 'FENOMENO', 'start': 166}]",,
5701496c-9db7-4fde-9d4f-a9035c07aff9,completed,2943f372-0fa3-48fc-b7c7-b1620ee5bd62,"Um acidente entre uma carreta e um caminhão. Provocou o derramamento de 26 mil litros de óleo diesel lubrificante. A grande mancha de óleo atingiu o Rio Paraíba do Sul, através das canaletas que servem para o escoamento das águas pluviais na rodovia.",2651,"[array([{'end': 43, 'label': 'FENOMENO', 'start': 3},
        {'end': 167, 'label': 'CONSEQUENCIA', 'start': 115}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 43, 'label': 'FENOMENO', 'start': 3}
 {'end': 167, 'label': 'CONSEQUENCIA', 'start': 115}]",,
6aaee64b-92d2-4626-82bd-f11b514a5842,completed,d4fd5911-f315-4ae7-81c9-da11597757ec,Vazamento no Terminal norte Capixaba da Transpetro. O óleo atingiu a areia da praia de Campos Grande. Barqueiros viram manchas de óleo no mar e uma grande movimentação de helicópteros e barcos na plataforma. O terminal está localizado a 3km da costa,659,"[array([{'end': 50, 'label': 'FENOMENO', 'start': 0},
        {'end': 100, 'label': 'CONSEQUENCIA', 'start': 54}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 50, 'label': 'FENOMENO', 'start': 0}
 {'end': 100, 'label': 'CONSEQUENCIA', 'start': 54}]",,
93c1f824-0d0d-4794-ac73-67bf11e62b3c,completed,e696a5b1-a32c-4c23-bd65-8f0892058190,"Tanque de caminhão carregado com oxigênio líquido, usado em hospitais, estourou no momento em que o motorista levou uma fechada de um carro de passeio e precisou frear bruscamente. Ocorreu o vazamento da carga gerando risco de explosão no local.",1987,"[array([{'end': 79, 'label': 'FENOMENO', 'start': 71},
        {'end': 179, 'label': 'CAUSA', 'start': 153},
        {'end': 244, 'label': 'CONSEQUENCIA', 'start': 218}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 79, 'label': 'FENOMENO', 'start': 71}
 {'end': 179, 'label': 'CAUSA', 'start': 153}
 {'end': 244, 'label': 'CONSEQUENCIA', 'start': 218}]",,
91067ed8-c0b2-4d1b-9bab-0bb12410d65f,completed,167f325e-541d-4a3e-b567-b21f8d4bc96f,"Um vazamento de amônia no sistema frigorífico interditou um matadouro em Juiz de Fora. Segundo o diretor da empresa, ceca de 100 quilos de amônia vazaram de um dos compartimentos. Mais de 100 pessoas trabalhava no matadouro na hora do acidente.",1525,"[array([{'end': 22, 'label': 'FENOMENO', 'start': 3},
        {'end': 85, 'label': 'CONSEQUENCIA', 'start': 46}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 22, 'label': 'FENOMENO', 'start': 3}
 {'end': 85, 'label': 'CONSEQUENCIA', 'start': 46}]",,
a124e3b6-62ae-4274-a471-2330d866f6b8,completed,ba7c8661-6d17-4a7e-b922-518f8fa9577d,"Veículo tombou a 500 metros da empresa expedidora, provocando o derramamento de toda a carga que atingiu o solo e o Ribeirão Muniz, em uma extensão de 3 a 4km. A equipe da SOS Cotec está no local para os trabalhos de limpeza e descontaminação.",976,"[array([{'end': 14, 'label': 'FENOMENO', 'start': 0},
        {'end': 130, 'label': 'CONSEQUENCIA', 'start': 114}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 14, 'label': 'FENOMENO', 'start': 0}
 {'end': 130, 'label': 'CONSEQUENCIA', 'start': 114}]",,
cd2a1baa-3d99-4858-9941-77ca883a615e,completed,b2dee9a6-7b65-4497-97e4-12bb4af2c8cb,"Trem de prefixo j14 da ferroban, composto por 61 vagões carregados com soja e 3 locomotivas, quando trafegava no trecho de campinas sofreu ato de vandalismo, onde 6 (seis) vagões foram abertos derramando a carga sobre a plataforma ferroviária.",2427,"[array([{'end': 156, 'label': 'CAUSA', 'start': 139},
        {'end': 211, 'label': 'FENOMENO', 'start': 172}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 156, 'label': 'CAUSA', 'start': 139}
 {'end': 211, 'label': 'FENOMENO', 'start': 172}]",,
0946661c-b9ae-41c0-975b-45dd1ebf4b68,completed,341dfc81-855e-48a2-a65a-98a65b3a6bc3,"Ocorreu um vazamento de gás em um shopping e 29 pessoas precisaram ser atendidas em hospitais. O gás com propriedades tóxicas com base em acetado de etila, hexano, acetona, estava presente em uma cola química usada para fixação de um carpete.",1991,"[array([{'end': 27, 'label': 'FENOMENO', 'start': 11},
        {'end': 94, 'label': 'CONSEQUENCIA', 'start': 45}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 27, 'label': 'FENOMENO', 'start': 11}
 {'end': 94, 'label': 'CONSEQUENCIA', 'start': 45}]",,
23100813-279a-461b-a37b-d875b21998a7,completed,1140a5de-a223-4b46-8e6c-d7b1609c08b0,"Acidente envolvendo um trem da brasil ferrovias de prefixo d 03 com 33 vagões carregados com combustível e 02 locomotivas, que ao trafegar pelo pátio da estação de sumaré foi identificado 01 vagão apresentando vazamento pelo cano de descarga.",2428,"[array([{'end': 241, 'label': 'FENOMENO', 'start': 191}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 241, 'label': 'FENOMENO', 'start': 191}]",,
d4adbc88-dc85-4df7-9d0d-b738f949f021,completed,8dfcab5c-7789-4c0e-b532-f27f7ae83f0d,"Descontrole momentâneo do sistema de tratamento de água produzida causando desenquadramento no descarte. Como consequência do incidente, observou-se a formação de pequena mancha de cor prateada próxima a plataforma, cerca de 120KM da costa.",2768,"[array([{'end': 65, 'label': 'FENOMENO', 'start': 0},
        {'end': 240, 'label': 'CONSEQUENCIA', 'start': 151}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 65, 'label': 'FENOMENO', 'start': 0}
 {'end': 240, 'label': 'CONSEQUENCIA', 'start': 151}]",,
58eb5985-18a6-4a9f-a15b-7d65f2e0ea77,completed,97f0c39b-93ed-4833-bc94-0857ee76d2e9,"A parede da Estação de Tratamento de esgoto Toque-toque se rompeu, onde cerca de 6 milhões de litros de esgoto, já em tratamento, invadiram as ruas. As causas do rompimento ainda serão levantadas, mas só uma parte do reservatório se rompeu.",1471,"[array([{'end': 65, 'label': 'FENOMENO', 'start': 0},
        {'end': 147, 'label': 'CONSEQUENCIA', 'start': 130}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 65, 'label': 'FENOMENO', 'start': 0}
 {'end': 147, 'label': 'CONSEQUENCIA', 'start': 130}]",,
6fc0519e-26ea-478b-8074-4bcc5d8d762d,completed,4921b28f-eb60-4424-bff7-2ece5965c463,"Motivado por dois acidentes no mesmo duto e aparentemente pelo mesmo problema a Petrobrás, resolveu realizar um novo teste de pressão no duto, durante o teste ocasionou vazamento de a água oleosa que espalhou-se pelo e vegetação adjacente.",1756,"[array([], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 141, 'label': 'CAUSA', 'start': 0}
 {'end': 238, 'label': 'CONSEQUENCIA', 'start': 169}]",,
16bce64a-cecd-4fc1-aa86-de2f167edfa6,completed,6eaef99e-4a89-4ec1-95e3-5d1730f25a77,"O mau cheiro e a água escura do rio dos cravos chamou a atenção de alguns moradores do bairro caixa d'água. Os moradores acreditam que alguma empresa tenha despejado algum componente químico no rio, que veio causar a mortandade de peixes.",176,"[array([], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],,,
501d7136-51e0-417a-91ea-70529a07d204,completed,1212c8a6-dc16-44e9-8a6e-8d0cf9840c5e,"Duas quadra da rua Quintino Bocaiuva foram isoladas no início da manhã devido a um vazamento de gás, onde de acordo com o corpo de bombeiros, o incidente teria acontecido em uma tubulação, mas a empresa Sulgás não constatou a alterações.",2188,"[array([{'end': 51, 'label': 'CONSEQUENCIA', 'start': 0},
        {'end': 99, 'label': 'FENOMENO', 'start': 83}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 51, 'label': 'CONSEQUENCIA', 'start': 0}
 {'end': 99, 'label': 'FENOMENO', 'start': 83}]",,
470225bf-79cb-4654-9536-6a0fa38a649a,completed,db6f24ad-c7dc-43f3-b9d4-1842256a8910,"Veículo transportando 28 toneladas de solo contaminado saiu da Central em Camaçari/BA e seguia pela rodovia BR 116, com destino à Recife em Pedro Leopoldo/MG, vindo a tombar no km 89 desta rodovia em Medina/MG. A SOS Cotec está no local.",775,"[array([{'end': 173, 'label': 'FENOMENO', 'start': 167}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 173, 'label': 'FENOMENO', 'start': 167}]",,
379a2000-eb86-4520-82e1-e6fb4e35d3e1,completed,9de39ed4-a3a4-435e-bb1f-db5a89da7b0f,"A água do rio Angelim, que corta as comunidades quilombolas se São Mateus e Conceição da Barra, já contaminada, ganhou aspecto de poluição ainda mais preocupantes nos últimos dias, com morte de peixes, forte odor e intoxicação de criança",2673,"[array([{'end': 237, 'label': 'CONSEQUENCIA', 'start': 185}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 237, 'label': 'CONSEQUENCIA', 'start': 185}]",,
b1edc4a6-71c3-4c17-959e-c205c69dcb7a,completed,91f9ab7d-d6c6-403b-aa91-bdf99b5ac5dd,"Um galpão da empresa Consube Agropecuária foi atingida por um incêndio, que se espalhou por vários equipamentos, até atingir aproximadamente 100 toneladas de borra de enxofre, utilizado como matéria-prima para a produção de fertilizante.",2632,"[array([{'end': 70, 'label': 'FENOMENO', 'start': 62},
        {'end': 174, 'label': 'CONSEQUENCIA', 'start': 113}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 70, 'label': 'FENOMENO', 'start': 62}
 {'end': 174, 'label': 'CONSEQUENCIA', 'start': 113}]",,
403dee72-7d2e-4c81-81da-9bcaa0431cd4,completed,f2999330-2b5f-462a-8d6b-64b4bc84d726,"Duas quadra da rua Quintino Bocaiuva foram isoladas no início da manhã devido a um vazamento de gás, onde de acordo com o corpo de bombeiros, o incidente teria acontecido em uma tubulação, mas a empresa Sulgás Não constatou a alterações.",3733,"[array([{'end': 51, 'label': 'CONSEQUENCIA', 'start': 0},
        {'end': 99, 'label': 'FENOMENO', 'start': 83}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 51, 'label': 'CONSEQUENCIA', 'start': 0}
 {'end': 99, 'label': 'FENOMENO', 'start': 83}]",,
5c75ba3d-d0bb-44af-b354-a7eaa40c697f,completed,1140a310-ac7c-4482-b029-8ed281e3ae92,"Incêndio atinge fábrica de produtos químicos. As primeiras informações da central ade operação Bombeiros Militares, são de que um caminhão com álcool que estava dentro da fábrica pegou fogo. O veículo foi totalmente destruído pelo fogo.",2825,"[array([{'end': 189, 'label': 'FENOMENO', 'start': 130},
        {'end': 236, 'label': 'CONSEQUENCIA', 'start': 191}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 189, 'label': 'FENOMENO', 'start': 130}
 {'end': 236, 'label': 'CONSEQUENCIA', 'start': 191}]",,
df3237c6-fd39-43f9-a33e-6a3dbd0b386b,completed,709e7d37-a4f6-4123-afb7-1f2a63b775ea,"Os fortes ventos que precederam a chuva, causando prejuízos aos moradores da Ilha dos Marinheiros e de outras regiões da zona rural rio-grandina. Destruiu uma fábrica de gelo ali instalado, fazendo com que houvesse vazamento de amônia.",1084,"[array([{'end': 39, 'label': 'CAUSA', 'start': 0},
        {'end': 234, 'label': 'FENOMENO', 'start': 215}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 39, 'label': 'CAUSA', 'start': 0}
 {'end': 234, 'label': 'FENOMENO', 'start': 215}]",,
13b4f95d-46ef-4ae1-b922-1c1bb3ebfbe2,completed,38015975-08d4-4d76-9d96-dcc6c824fd2a,"O grande volume de precipitação ocorrido no dia 18 de junho na bacia dos Rios Mundaú, ocasionou enchentes em diversos municípios, dentre eles São José da Laje, onde o Rio teve uma elevação do seu nível e atingiu o Auto Posto Beira Rio.",1590,"[array([{'end': 84, 'label': 'CAUSA', 'start': 0},
        {'end': 105, 'label': 'FENOMENO', 'start': 96},
        {'end': 234, 'label': 'CONSEQUENCIA', 'start': 204}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 84, 'label': 'CAUSA', 'start': 0}
 {'end': 105, 'label': 'FENOMENO', 'start': 96}
 {'end': 234, 'label': 'CONSEQUENCIA', 'start': 204}]",,
5a00a39b-bb89-484f-8b3c-50e37655aabf,completed,6553e180-b698-45bf-87f0-b8eb238ed3c4,Uma colisão entre dois caminhões provocou o derramamento de nove tipos de pesticidas para a margem da rodovia rs 324. foi feita uma barreira com terra a 100 metros do local impedindo que o produto que o produto chegasse ao rio guaporé.,546,"[array([{'end': 32, 'label': 'FENOMENO', 'start': 4},
        {'end': 116, 'label': 'CONSEQUENCIA', 'start': 60}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 32, 'label': 'FENOMENO', 'start': 4}
 {'end': 116, 'label': 'CONSEQUENCIA', 'start': 60}]",,
b9511e8a-086f-4815-a220-4cdca33978f8,completed,a5c68200-4325-4509-ad6c-b3d526424f39,"Durante o abastecimento da embarcação ""AH GENOVA"" ocorreu o overllow dos tanque de água que entrou em contato o cabo de reboque que havia sido engraxado, fazendo com que o resíduo dessa graxa se misturasse com a água vazasse para o mar",1885,"[array([{'end': 152, 'label': 'CAUSA', 'start': 112},
        {'end': 235, 'label': 'CONSEQUENCIA', 'start': 172},
        {'end': 87, 'label': 'FENOMENO', 'start': 60}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 152, 'label': 'CAUSA', 'start': 112}
 {'end': 235, 'label': 'CONSEQUENCIA', 'start': 172}]",,
0c60fed5-187b-40af-b73f-0efaa7d53839,completed,86bc7b70-af2f-4d1d-8870-8cb6a41f1efa,"Abertura de válvula da anm com a surface flow tree devido a erro operacional. o óleo que estava na flowline surgiu na superfície com derramamento no convés da plataforma, ocorrendo derrame de uma parte do petróleo e óleo diesel no mar.",2624,"[array([{'end': 76, 'label': 'CAUSA', 'start': 51},
        {'end': 155, 'label': 'FENOMENO', 'start': 108}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 76, 'label': 'CAUSA', 'start': 51}
 {'end': 155, 'label': 'FENOMENO', 'start': 108}]",,
f2880b60-cc9e-4ea0-94c2-050bde75fc0c,completed,c1177573-cec3-4c10-a084-2a41db976d15,"Uma carreta com ácido fosfórico tombou. Ninguém se feriu, mas há risco de intoxicação por meio de água que abastece comunidades ribeirinhas de Garuva. Estima-se que cerca de 2 mil dos 6 mil litros de carga tóxica tenham atingido o rio",1922,"[array([{'end': 38, 'label': 'FENOMENO', 'start': 4},
        {'end': 234, 'label': 'CONSEQUENCIA', 'start': 165}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 38, 'label': 'FENOMENO', 'start': 4}
 {'end': 234, 'label': 'CONSEQUENCIA', 'start': 165}]",,
af11ecab-1343-4b56-a9bf-ffc780f062f9,completed,04810d8a-7ab0-480e-bb6f-428bfe313c83,"Durante a descarga no convés, no içamento de um conteiner pelo guindaste, atingiu a mangueira de alta pressão, que aciona a lanças do guindaste com perda de 10 litros de óleo hidráulico, parte do qual vazou para o berço e para o mar.",1872,"[array([{'end': 109, 'label': 'FENOMENO', 'start': 74},
        {'end': 233, 'label': 'CONSEQUENCIA', 'start': 148}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 109, 'label': 'FENOMENO', 'start': 74}
 {'end': 233, 'label': 'CONSEQUENCIA', 'start': 148}]",,
fc5e2a14-73a1-4e83-9a09-2759610601c2,completed,a0099c51-0615-44a9-875c-fa8408d4d55e,caminhão tanque que prestava serviço para a empresa petrosul distribuidora tranpo. com. combustível tombou na laça de acesso que liga a br 153 à rodovia washington luís -sp 310 derramando aproximadamente 34 mil litros de óleo diesel.,631,"[array([{'end': 233, 'label': 'CONSEQUENCIA', 'start': 177},
        {'end': 106, 'label': 'FENOMENO', 'start': 100}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 233, 'label': 'CONSEQUENCIA', 'start': 177}]",,
357940a9-cef8-414e-9c57-6c75b3d55a57,completed,3eb5fb18-d3e5-42e7-8827-d51d5c030fd5,"Rompimento de uma tubulação ocorrido na unidade mínerio-indústria da Indústria Nucleares do Brasil (INB), no domingo (02/05) leva milhares de litros de licor de urânio para o solo, na área de extração e beneficiamento deste minério.",135,"[array([{'end': 27, 'label': 'FENOMENO', 'start': 0},
        {'end': 179, 'label': 'CONSEQUENCIA', 'start': 125}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 27, 'label': 'FENOMENO', 'start': 0}
 {'end': 179, 'label': 'CONSEQUENCIA', 'start': 125}]",,
7ad57f70-2552-49ac-967d-4debcfbbf06d,completed,57e7ac99-deca-45b2-b3ad-ed66cb3808e3,"Tombamento de uma carreta de transporte de maquinário pertencente a empresa epasa. após atravessar a rotatória do trevo aragarças a carreta foi parar em bebedouro para gado, ocorrendo posteriormente, o vazamento de óleo combustível.",2574,"[array([{'end': 53, 'label': 'FENOMENO', 'start': 0},
        {'end': 231, 'label': 'CONSEQUENCIA', 'start': 202}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 53, 'label': 'FENOMENO', 'start': 0}
 {'end': 231, 'label': 'CONSEQUENCIA', 'start': 202}]",,
3f299c8e-5ec6-4091-80a7-22bdd85bbe1d,completed,9e7ed139-7ca0-4203-9225-e39b9639b754,"Uma obra da prefeitura teria perfurado um cano de gás, técnicos da companhia estão no local para realizar o reparo. Por causa do vazamento, funcionário de uma fábrica e alunos de escolas da região tiveram de ser retirados do local.",1923,"[array([{'end': 231, 'label': 'CONSEQUENCIA', 'start': 140},
        {'end': 53, 'label': 'FENOMENO', 'start': 29}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 231, 'label': 'CONSEQUENCIA', 'start': 140}]",,
87d9a814-5fd7-40c9-aaed-a578fd02273c,completed,ccdf9385-afd0-40be-b8c2-59f53d05ef84,Tombamento de veículo carregado com 30.000 litros de gordura vegetal hidrogenada. Houve vazamento de 23.000 mil litros do produto que ficou contido na canaleta da rodovia. A SOS Cotec está no local realizando o trabalho de limpeza.,366,"[array([{'end': 31, 'label': 'FENOMENO', 'start': 0},
        {'end': 129, 'label': 'CONSEQUENCIA', 'start': 88}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 31, 'label': 'FENOMENO', 'start': 0}
 {'end': 129, 'label': 'CONSEQUENCIA', 'start': 88}]",,
139ebd31-d9ad-47b4-b558-3e607f27c290,completed,133d2137-b80e-4713-842b-196561425393,"Vazamento de óleo diesel interior, com corante vermelho, atingiu um arroio na vila Dalabona. A suspeita é de que o combustível que atingiu o arroio tenha saído de tanques para armazenamento subterrâneo e que estariam desativados.",726,"[array([{'end': 33, 'label': 'FENOMENO', 'start': 0},
        {'end': 91, 'label': 'CONSEQUENCIA', 'start': 57}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 33, 'label': 'FENOMENO', 'start': 0}
 {'end': 91, 'label': 'CONSEQUENCIA', 'start': 57}]",,
4b4f4e8c-fa04-4435-b92c-005978d3a03f,completed,f08c7fc1-d25c-48d2-a80a-eeb72f18d782,"Rompimento de tubulação de esgoto. No local além do lixo trazido pela chuva e do forte odor, havia até rato morto. Parte do esgoto vai para uma boca de lobo e o restante escorre em direção a uma das lagoas do frigorífico Minerva.",638,"[array([{'end': 33, 'label': 'FENOMENO', 'start': 0},
        {'end': 229, 'label': 'CONSEQUENCIA', 'start': 170}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 33, 'label': 'FENOMENO', 'start': 0}
 {'end': 229, 'label': 'CONSEQUENCIA', 'start': 170}]",,
b3f8887c-9410-4174-b62f-c3b19a7fee5a,completed,6e1df9be-4c69-4240-b5cf-94fab158f0eb,"Depósito de lixo eletrônico às margens do parque Jurubatiba, área de preservação ambiental. A poucos metros do lugar, havia ainda um barril de óleo queimado, que se espalhou pelo solo, o que oferece mais um risco de contaminação.",2375,"[array([], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 228, 'label': 'CONSEQUENCIA', 'start': 185}]",,
88b8f230-e9e3-4dc9-83d4-017364fe1570,completed,749f3bd4-422a-4cdf-b8f6-78670f8e4a0f,"Durante barreiras de fiscalização de transporte de produtos perigosos, foi verificado vazamento de nitrato de amônia em vários pontos do tanque. O caminhão foi isolado e a empresa responsável acionou a SUATRANS para atendimento.",2812,"[array([{'end': 116, 'label': 'FENOMENO', 'start': 86}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 116, 'label': 'FENOMENO', 'start': 86}]",,
23d36035-0dac-4961-a9be-8aa8215f7d2c,completed,3f0379d6-3c71-4c8a-a1af-03cacc905d7d,"O acidente envolveu 1 locomotiva com 6 vagões carregados de gusa, bobina e chapas. houve vazamento aproximadamente 7,1 m³ do combustível do tanque da locomotiva, ficando confinado no solo, sendo recolhido em big bags e tambores.",1190,"[array([{'end': 136, 'label': 'CONSEQUENCIA', 'start': 89},
        {'end': 45, 'label': 'FENOMENO', 'start': 0}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 136, 'label': 'CONSEQUENCIA', 'start': 89}]",,
7dba5b64-f9ac-4695-a23a-71020dea9610,completed,961b433d-a980-4d24-a103-a7469e5bea3a,"Incêndio em uma fábrica de álcool. As primeiras informações seriam de que o incêndio teria sido causado por uma queda de balão. No pátio havia caminhões abastecido com álcool e querosene, que seriam distribuído na segunda-feira",619,"[array([{'end': 8, 'label': 'FENOMENO', 'start': 0},
        {'end': 126, 'label': 'CAUSA', 'start': 112}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 8, 'label': 'FENOMENO', 'start': 0}
 {'end': 126, 'label': 'CAUSA', 'start': 112}]",,
d45bbe27-7130-462a-9188-6beec8a7ce88,completed,14ce4809-e2b3-4f20-919c-2269b8508512,"Os moradores do Edifício localizado no bairro das Graças, foram acordados com susto. Por volta das 6 h uma das válvula da saída de um tanque da central de gás quebrou, causando vazamento e , consequentemente, risco de explosão.",1166,"[array([{'end': 186, 'label': 'FENOMENO', 'start': 159},
        {'end': 226, 'label': 'CONSEQUENCIA', 'start': 209}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 186, 'label': 'FENOMENO', 'start': 159}
 {'end': 226, 'label': 'CONSEQUENCIA', 'start': 209}]",,
f6fd3b5c-2113-4d50-b809-10e0e7f43e50,completed,5cb17a16-6d1e-4440-9149-acf91978e27f,"Um incêndio destruiu parte de uma usina de asfalto na zona rural de Ubá. Cerca de 1.200 litros de óleo térmico e 25 toneladas de cimento estavam dentro da caldeira que pegou fogo, que começou perto de um quadro de distribuição.",305,"[array([{'end': 11, 'label': 'FENOMENO', 'start': 3},
        {'end': 71, 'label': 'CONSEQUENCIA', 'start': 21}], dtype=object)]",['a33b0166-c4db-4d24-977c-ecfd212f91ce'],['submitted'],"[{'end': 11, 'label': 'FENOMENO', 'start': 3}
 {'end': 71, 'label': 'CONSEQUENCIA', 'start': 21}]",,
